attack_timestamp,attack_hash,malicious_contract,usd_loss
1735774427.0,0x8a442c20b217e5a47d682ed5f57b0a31f34d2c08c086b49c34d873e1d6e4ae56,0x0000e7c1c5ff30cf69a1cde4d246f656c4bf0000,31.229373660000004
1735774427.0,0x8a442c20b217e5a47d682ed5f57b0a31f34d2c08c086b49c34d873e1d6e4ae56,0x0000e7c1c5ff30cf69a1cde4d246f656c4bf0000,31.229373660000004
1735774571.0,0xc4c03948a4d8065b9520e1baeaaf1e4b161c5eac08ffb952c3d834edb2c4425f,0x0000e7c1c5ff30cf69a1cde4d246f656c4bf0000,644.8827246338
1735774571.0,0xc4c03948a4d8065b9520e1baeaaf1e4b161c5eac08ffb952c3d834edb2c4425f,0x0000e7c1c5ff30cf69a1cde4d246f656c4bf0000,644.8827246338
1735775027.0,0x4b1feb1e92c81b00e9fcaa9a70dad45f6a44683f6eb53e107412478f87327730,0x0000e7c1c5ff30cf69a1cde4d246f656c4bf0000,40.71621844486882
1735775027.0,0x4b1feb1e92c81b00e9fcaa9a70dad45f6a44683f6eb53e107412478f87327730,0x0000e7c1c5ff30cf69a1cde4d246f656c4bf0000,40.71621844486882
1735775507.0,0x66b18fa50cfccd0cbc0ecab30971accc0960ed47dcfbbef73a35fd88952c90a0,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,10219.836767478577
1735775531.0,0xc75c2e04bb84f83f619e709089787450f1c10e52616e4432a98165a60f26384b,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,5195.705653675692
1735776143.0,0xdcef1733f4e8b1c63ebbc298bf14942fa9d265e9144f632a6da5af35e9f5d8be,0xc42f75a3379fcd74047fed93eddb406a26268a56,52.242437117592004
1735777283.0,0xb038b0bbca508c18cedcd61c2668b70dde744e98dc0f48ea8ec8127428e03775,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,10232.162639416694
1735777295.0,0xf4066d28ea78a597e7059217d251cef565a5c11340c4b73ec3f9bb6f3fe46be9,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,296.9485264498212
1735798367.0,0xf7ef4968f78875434c3176ee49badc007466d2857c00188ab9686534a35e6aa2,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6433.2658717525765
1735798547.0,0x219c883cce66fb12e48950b123cdb779ea16e4a26470b54585c85e14987d3afe,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,9705.838483597365
1735799435.0,0x21dad958b943ca75f6a3b0fb70961b009d118c3628b001a74bb60f2e623ee6ba,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6448.919787805408
1735799495.0,0xcefe3838579d95c018e32dc08de027c9e161b9c0ddd212fa5160773594c35ab6,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,2576.477713511391
1735806851.0,0x5ea9951ac2f96cd37e9cbe5f37f57415e0bbd9ee313793bd4b6620baac0a31c0,0xc6f00fe98bd441b8b482781dc4721443ec645c0e,577.2641227169355
1735808063.0,0x48ccbcd8ce0bb9ca81090b01552430b621f4c309558d0ba86d2458b84605cdf8,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6798.253686414546
1735808855.0,0x13afda3df7c9d6eae4e486f8d29bc664c81a97fec6c6cf5e9d48122eb99b7a57,0x0000c64416d90aea59012055b08f84d0e1660000,32.69505732492999
1735810991.0,0x30b137d2d51b811e4810b06b70b5f49059ede9a502083afdd2eee472430bf3f5,0x0000c64416d90aea59012055b08f84d0e1660000,99.46747103999999
1735810991.0,0x30b137d2d51b811e4810b06b70b5f49059ede9a502083afdd2eee472430bf3f5,0x0000c64416d90aea59012055b08f84d0e1660000,99.46747103999999
1735812611.0,0xa2237e8e3cad66e268bf499bb3a9ad030dc26621c8a58ddeeada4b3fffd12de5,0x0000c64416d90aea59012055b08f84d0e1660000,240.39572218200001
1735812611.0,0xa2237e8e3cad66e268bf499bb3a9ad030dc26621c8a58ddeeada4b3fffd12de5,0x0000c64416d90aea59012055b08f84d0e1660000,240.39572218200001
1735814423.0,0xcc9abd63e94e4841f58b3867a7561df122b7d48a13688c89d0843cd9e65c90c4,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6781.326443257332
1735816283.0,0x42ade9b9b1fa02defeb1f600b32828d6bbad75bc6933c391b473a74be3b1140c,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6819.709534641233
1735816523.0,0x705a0c4099da07d41eb8e06f10d405312ebd09d4d012f8e2f8f81dc14c15c5c0,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,10495.959817502862
1735816631.0,0xf0f80ef2d58b048d15009c1e795330019250f8769eeaa74eb95f06d037c82bc1,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,10071.323711169529
1735816823.0,0x5f6f46baad868ed3a3856ff6c3f15ce356df11d78b6d2493832c2ab8b8755e55,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6868.5950601556915
1735817567.0,0x90bfa846ac6052dffcccf81aaf473690e0f8fc907e677d7d26f77ab7bfd9f5e8,0x0000c64416d90aea59012055b08f84d0e1660000,121.57510232102588
1735817567.0,0x90bfa846ac6052dffcccf81aaf473690e0f8fc907e677d7d26f77ab7bfd9f5e8,0x0000c64416d90aea59012055b08f84d0e1660000,121.57510232102588
1735818035.0,0x838babb00287fb9212b4806a76e513502e08408c7f772ea02c6e634e61f6ff7d,0x0000c64416d90aea59012055b08f84d0e1660000,102.53631701924839
1735818035.0,0x838babb00287fb9212b4806a76e513502e08408c7f772ea02c6e634e61f6ff7d,0x0000c64416d90aea59012055b08f84d0e1660000,102.53631701924839
1735820591.0,0x76c59550fcca32ca69071e3ff1705cae87a0be9997d5e14ce356411f31719228,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,10701.563005245756
1735821875.0,0xd404ce09f50cfb12cf3f9c21a1ec05a64f1628fb3ccd37398453c024b9b080f4,0x0000c64416d90aea59012055b08f84d0e1660000,89.1676
1735821875.0,0xd404ce09f50cfb12cf3f9c21a1ec05a64f1628fb3ccd37398453c024b9b080f4,0x0000c64416d90aea59012055b08f84d0e1660000,89.1676
1735823723.0,0xce31414bd4b78abc667657d5ad14e7591dd0586632b0067f1e8a337b6e8e7c42,0x0000c64416d90aea59012055b08f84d0e1660000,0.0
1735823723.0,0xce31414bd4b78abc667657d5ad14e7591dd0586632b0067f1e8a337b6e8e7c42,0x0000c64416d90aea59012055b08f84d0e1660000,0.0
1735823723.0,0xce31414bd4b78abc667657d5ad14e7591dd0586632b0067f1e8a337b6e8e7c42,0x0000c64416d90aea59012055b08f84d0e1660000,0.0
1735829183.0,0x01be727e39ba90add242dc0ff55196fc55dc81615bea1d48a145364623305454,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6650.030710419976
1735829747.0,0x88c6a86abe8c61d8af0bc06664d342e51ff1739b1814ecbbb5de4da54a664b03,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6779.909566978394
1735837667.0,0x8d225b8a61184b82d44bdc2d948ce17ac220fea6cce311cc9707be70d3fc7bea,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,568.20807626
1735837667.0,0x8d225b8a61184b82d44bdc2d948ce17ac220fea6cce311cc9707be70d3fc7bea,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,568.20807626
1735837751.0,0x2d18fa6fe861b04a7e2b4646cc230be532531b0946a270c27da95ca235f481a2,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,252.0493966961985
1735837751.0,0x2d18fa6fe861b04a7e2b4646cc230be532531b0946a270c27da95ca235f481a2,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,252.0493966961985
1735840931.0,0xae33d06b6bd8b1650848b9b7a434aa47a81e3d638240808c8472ee636ad98b6c,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,502.31232595
1735842287.0,0x84b3e56b2cc885b0d24895c578916bb0c59f935cdebf5417609d80508e36fc07,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,53.216325408797644
1735842287.0,0x84b3e56b2cc885b0d24895c578916bb0c59f935cdebf5417609d80508e36fc07,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,53.216325408797644
1735846391.0,0x0aac337d44ef6d273fd7d469250b070961c97fbffd6b8fd141c03baf5a8918f4,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,1353.8985232890134
1735846391.0,0x0aac337d44ef6d273fd7d469250b070961c97fbffd6b8fd141c03baf5a8918f4,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,1353.8985232890134
1735851899.0,0xa64270a312c73d7f13d5071e8bb26f7c90ea3717da2847fc47c811e6ae8e9370,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,107.51093222217754
1735851899.0,0xa64270a312c73d7f13d5071e8bb26f7c90ea3717da2847fc47c811e6ae8e9370,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,107.51093222217754
1735857311.0,0x1dd231dca38ee5ca143a06b3ec83431160b2ebf7bfe061feef3da229e08e69ed,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,1299.3713585377534
1735857311.0,0x1dd231dca38ee5ca143a06b3ec83431160b2ebf7bfe061feef3da229e08e69ed,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,1299.3713585377534
1735862327.0,0x9f7b8c754ecdfa3ece0b39615d51aad93b662982b1a990f0271569840c744cd2,0x3a5cbf065c3677767e2636c149c32e2fac225eb7,29286.89208853453
1735862507.0,0x05ca0b29a84b0e3f243372d69a2c527f340be4893e6825ede4f24dd8257a5ec4,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6808.244201437351
1735863011.0,0x69f1135d6530d378641c5781f1b0bc55dd3acdb8486b2d187a05ea2e6df139f8,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6739.579573575289
1735863599.0,0x5ca7bb7955878b99e83ac542746bfa4b5d2a155625ff89bb292f847f8facf58b,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,144.1319159015725
1735863599.0,0x5ca7bb7955878b99e83ac542746bfa4b5d2a155625ff89bb292f847f8facf58b,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,144.1319159015725
1735863599.0,0x5ca7bb7955878b99e83ac542746bfa4b5d2a155625ff89bb292f847f8facf58b,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,144.1319159015725
1735864667.0,0xb004566f94b81f27e9ae9d3fceccec45ef17557853ced79cceafd896b6a8c13a,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,451.78784030860004
1735864667.0,0xb004566f94b81f27e9ae9d3fceccec45ef17557853ced79cceafd896b6a8c13a,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,451.78784030860004
1735869431.0,0x382afa02a4867d1acfeff4d855547f40e56f041a1618550c6c8ebf90f2328ab2,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,2571.317712
1735869431.0,0x382afa02a4867d1acfeff4d855547f40e56f041a1618550c6c8ebf90f2328ab2,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,2571.317712
1735873391.0,0x058c31be47ec86f9ee2837d9ac3f1d7ba2d7e7e58f434b0cf57d5c5542382bb2,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,70.98963536721811
1735873391.0,0x058c31be47ec86f9ee2837d9ac3f1d7ba2d7e7e58f434b0cf57d5c5542382bb2,0x0000e73acdb3fb92e4ed1a881ded302cf0e80000,70.98963536721811
1735874303.0,0x09bbdccf75d186cbf4a3f29513aaf06a088a03d617746eb10b64f7086753bab4,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6810.601701756813
1735876751.0,0xf7bd16ee2cb13d33f602a1fd393a7504020f5b1fc488456ca74cfd3e78a49110,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,10511.734627760965
1735884179.0,0x1fc1d175bf93c09bbe55b86bf57c5360492e0a2660a84ce20bd6038cf800cbd6,0x3a5cbf065c3677767e2636c149c32e2fac225eb7,2653.21289218437
1735889939.0,0xebd97df5958809d5e808add73f4c64573b98918d1362cae312f510c923844afd,0x000063462f15d2fecc44d7b4b7f9295b75170000,151.03178070673994
1735889939.0,0xebd97df5958809d5e808add73f4c64573b98918d1362cae312f510c923844afd,0x000063462f15d2fecc44d7b4b7f9295b75170000,151.03178070673994
1735890035.0,0xfd610af2e09ab7d9b414376257c6c77a4b8aab75e4267431b96902280e790c57,0x000063462f15d2fecc44d7b4b7f9295b75170000,845.8968809538748
1735890035.0,0xfd610af2e09ab7d9b414376257c6c77a4b8aab75e4267431b96902280e790c57,0x000063462f15d2fecc44d7b4b7f9295b75170000,845.8968809538748
1735892087.0,0xb3b26265b098c8cb6746d962ae277e33d6ace33cd718fefe64936691150e71a7,0x000063462f15d2fecc44d7b4b7f9295b75170000,140.24038062357496
1735892087.0,0xb3b26265b098c8cb6746d962ae277e33d6ace33cd718fefe64936691150e71a7,0x000063462f15d2fecc44d7b4b7f9295b75170000,140.24038062357496
1735894475.0,0x6286b183a54bbfe5741a6b42f9abdf15cf2b389a8c8826764cce999b26f86279,0x000063462f15d2fecc44d7b4b7f9295b75170000,473.8919424645129
1735894475.0,0x6286b183a54bbfe5741a6b42f9abdf15cf2b389a8c8826764cce999b26f86279,0x000063462f15d2fecc44d7b4b7f9295b75170000,473.8919424645129
1735895171.0,0xfe8e92263b43f5a6f6df8bae8fb8eb0f6d663db6778c1c54ce6c22d1fa6b9f3a,0x000063462f15d2fecc44d7b4b7f9295b75170000,28.094178225012552
1735895171.0,0xfe8e92263b43f5a6f6df8bae8fb8eb0f6d663db6778c1c54ce6c22d1fa6b9f3a,0x000063462f15d2fecc44d7b4b7f9295b75170000,28.094178225012552
1735895255.0,0x8685a334c671680e918ed4a11f01f06a1442840788e642e5302b084ff855534a,0x000063462f15d2fecc44d7b4b7f9295b75170000,326.85906876019993
1735895255.0,0x8685a334c671680e918ed4a11f01f06a1442840788e642e5302b084ff855534a,0x000063462f15d2fecc44d7b4b7f9295b75170000,326.85906876019993
1735896791.0,0xa33ff4408100b97b5d426122081b6538344a4d11f099801737e802a6d6bfdbb8,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6420.770996522434
1735899035.0,0x87f3913d67e6e766b4ccab21d8dc98801f629d75ed63e07a4a040288479b274f,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,6324.5088844173
1735900823.0,0xd5bc32638ca2864856843c462bd6721447d06bde15598a71cdb6022e06261304,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,5833.800791534273
1735900883.0,0x0c50949ad6e4b49ad5d6e797726c8bc1695169648e728f2597b265e729d2a269,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,5272.564174488134
1735904015.0,0xb99b78362a5ca2498cd1e85a065e42ca77ce8a80a932a06a4ef5f65b1fff2c7c,0x000063462f15d2fecc44d7b4b7f9295b75170000,650.788917913236
1735904015.0,0xb99b78362a5ca2498cd1e85a065e42ca77ce8a80a932a06a4ef5f65b1fff2c7c,0x000063462f15d2fecc44d7b4b7f9295b75170000,650.788917913236
1735904051.0,0x7ae65bda3ae3161cda283ac95f9f4e1b054336b3dcbc6c7a226bd4a0b8e9e312,0x000063462f15d2fecc44d7b4b7f9295b75170000,218.06151516399007
1735904051.0,0x7ae65bda3ae3161cda283ac95f9f4e1b054336b3dcbc6c7a226bd4a0b8e9e312,0x000063462f15d2fecc44d7b4b7f9295b75170000,218.06151516399007
1735907075.0,0xaa6a299a65868318d36d31a5ea64be2725901967f2f77aa585c258e5f616383a,0x000063462f15d2fecc44d7b4b7f9295b75170000,354.3907286556319
1735907075.0,0xaa6a299a65868318d36d31a5ea64be2725901967f2f77aa585c258e5f616383a,0x000063462f15d2fecc44d7b4b7f9295b75170000,354.3907286556319
1735907207.0,0xd73a3ebb671252d339e8bf6dc498981eba2c397b503dc7026ff5bfb80cd33d50,0x000063462f15d2fecc44d7b4b7f9295b75170000,289.8760489704569
1735907207.0,0xd73a3ebb671252d339e8bf6dc498981eba2c397b503dc7026ff5bfb80cd33d50,0x000063462f15d2fecc44d7b4b7f9295b75170000,289.8760489704569
1735907219.0,0x8382b3492d61f9d7b32593577baff4fe0bbc614a1873b6530f7d67ef849f1db1,0x000063462f15d2fecc44d7b4b7f9295b75170000,95.55726136941128
1735907219.0,0x8382b3492d61f9d7b32593577baff4fe0bbc614a1873b6530f7d67ef849f1db1,0x000063462f15d2fecc44d7b4b7f9295b75170000,95.55726136941128
1735909907.0,0x9c658cf77eae39c2a05f784286705f26bc036690fe22d2f1bee9e864bae14934,0x000063462f15d2fecc44d7b4b7f9295b75170000,2287.2043289867033
1735909907.0,0x9c658cf77eae39c2a05f784286705f26bc036690fe22d2f1bee9e864bae14934,0x000063462f15d2fecc44d7b4b7f9295b75170000,2287.2043289867033
1735916075.0,0x923f33e16ef2892bac2a984cc7e1b9ff88a1830ac83d7c42cca028c18e72172f,0xc42f75a3379fcd74047fed93eddb406a26268a56,99.9218
1735919147.0,0x38c31f247381f46dbc46c5c791fe3ce175ff6386b9b01d518198395455435c74,0x00003954b20ca909465978d4029326bbac4c0000,283.93716436991247
1735919147.0,0x38c31f247381f46dbc46c5c791fe3ce175ff6386b9b01d518198395455435c74,0x00003954b20ca909465978d4029326bbac4c0000,283.93716436991247
1735919183.0,0xe87c82a3ac77b3a7dd5b95768bef223c08e2aa7c6b221e41899a443294894832,0x0000cd3995dbca01fdc9e7017c4cab5566eb0000,1444.9117087508876
1735919183.0,0xe87c82a3ac77b3a7dd5b95768bef223c08e2aa7c6b221e41899a443294894832,0x0000cd3995dbca01fdc9e7017c4cab5566eb0000,1444.9117087508876
1735919183.0,0xdf8c694ffac58c2fad26f562c8d8852421e53b2301bafacd61a7a609a57cfcdc,0x16a5331115e4617ecf24172dfe65ae24ca3606df,0.0
1735919183.0,0xdf8c694ffac58c2fad26f562c8d8852421e53b2301bafacd61a7a609a57cfcdc,0x16a5331115e4617ecf24172dfe65ae24ca3606df,0.0
1735919231.0,0x70b1c7e3ece2ae16e596524992e91ad4a078d0e5def2249390e1c0923631b4ef,0x0000991cf12c08b638470969ff1ccbab91660000,134.006898482195
1735919231.0,0x70b1c7e3ece2ae16e596524992e91ad4a078d0e5def2249390e1c0923631b4ef,0x0000991cf12c08b638470969ff1ccbab91660000,134.006898482195
1735920743.0,0x119ab6963bf01ef130cb5ffec4837d3df8e051e416d0b87af4135663b6e3db0c,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,10119.540422907414
1735924055.0,0x8746dc977913f0d7e9286477f87a69c5d543c8507facfcb69d873a0e44b20189,0x16a5331115e4617ecf24172dfe65ae24ca3606df,0.0
1735924055.0,0x8746dc977913f0d7e9286477f87a69c5d543c8507facfcb69d873a0e44b20189,0x16a5331115e4617ecf24172dfe65ae24ca3606df,0.0
1735925807.0,0xdf13755fc91a18475999b0846d2e599925a829bbd971315b78c2b595365a82aa,0x9ee80e7346e40b02d2743091431d2011420da26c,168.9023500969191
1735925807.0,0xdf13755fc91a18475999b0846d2e599925a829bbd971315b78c2b595365a82aa,0x9ee80e7346e40b02d2743091431d2011420da26c,168.9023500969191
1735925975.0,0x4b4979cf486fa6bab168c0ecad45bc0c4496a8e61b91fd2385d798ae1d8addc3,0x9ee80e7346e40b02d2743091431d2011420da26c,12330.770258779274
1735925975.0,0x4b4979cf486fa6bab168c0ecad45bc0c4496a8e61b91fd2385d798ae1d8addc3,0x9ee80e7346e40b02d2743091431d2011420da26c,12330.770258779274
1735930067.0,0x3063f8e50b75d1f35d74c2fec0ab0638cd6a9dc18ca3bd679dbf33a12205fdb8,0x9ee80e7346e40b02d2743091431d2011420da26c,151.5413259425545
1735930067.0,0x3063f8e50b75d1f35d74c2fec0ab0638cd6a9dc18ca3bd679dbf33a12205fdb8,0x9ee80e7346e40b02d2743091431d2011420da26c,151.5413259425545
1735930391.0,0x03575c087f2d47010e142cd1327a8deb4c6737ba354a91b7a731d8922220bec0,0x9ee80e7346e40b02d2743091431d2011420da26c,466.2983754
1735930391.0,0x03575c087f2d47010e142cd1327a8deb4c6737ba354a91b7a731d8922220bec0,0x9ee80e7346e40b02d2743091431d2011420da26c,466.2983754
1735930403.0,0x3f1966831b4f7e32eda7682839c4d51f52abc7cab9d2581da46ee94baafef96f,0x9ee80e7346e40b02d2743091431d2011420da26c,265.3508802
1735930403.0,0x3f1966831b4f7e32eda7682839c4d51f52abc7cab9d2581da46ee94baafef96f,0x9ee80e7346e40b02d2743091431d2011420da26c,265.3508802
1735933715.0,0xe76f6d73fd63c642e91acc938d5f29865bb2f80f716fcaa481bd3c58d21a9c16,0x9ee80e7346e40b02d2743091431d2011420da26c,108.53137081046866
1735933715.0,0xe76f6d73fd63c642e91acc938d5f29865bb2f80f716fcaa481bd3c58d21a9c16,0x9ee80e7346e40b02d2743091431d2011420da26c,108.53137081046866
1735934735.0,0x34fcd3a9c3d6cc4b549f74d42378d0c54789eebaf76e262f6a56ad8c2064a1d5,0x9ee80e7346e40b02d2743091431d2011420da26c,10136.741213945168
1735934735.0,0x34fcd3a9c3d6cc4b549f74d42378d0c54789eebaf76e262f6a56ad8c2064a1d5,0x9ee80e7346e40b02d2743091431d2011420da26c,10136.741213945168
1735936403.0,0xcde7c6eb8fa81df93a01c730736c2cdbb922030a6806fc20e1f19de09d79e022,0x0000db4113e8c485be5e2e4a6d5cae045f260000,139.27788976395868
1735936403.0,0xcde7c6eb8fa81df93a01c730736c2cdbb922030a6806fc20e1f19de09d79e022,0x0000db4113e8c485be5e2e4a6d5cae045f260000,139.27788976395868
1735936871.0,0xc007e2abe8b1d73ce8124353efc265182664f6b75fd984789fe77f78970f328d,0x0000db4113e8c485be5e2e4a6d5cae045f260000,972.0369506499998
1735936871.0,0xc007e2abe8b1d73ce8124353efc265182664f6b75fd984789fe77f78970f328d,0x0000db4113e8c485be5e2e4a6d5cae045f260000,972.0369506499998
1735942175.0,0xbdafcd00d289baebdd6cb3e9660bb7089b19e3ee71f8413cc154bf8de1175a4e,0x0000db4113e8c485be5e2e4a6d5cae045f260000,101.89213850676
1735942175.0,0xbdafcd00d289baebdd6cb3e9660bb7089b19e3ee71f8413cc154bf8de1175a4e,0x0000db4113e8c485be5e2e4a6d5cae045f260000,101.89213850676
1735944731.0,0xbd7bde5397ad8db6e2647448e46de520825d1875e172921dc42c2118509a0737,0x0000db4113e8c485be5e2e4a6d5cae045f260000,53.28846191303152
1735944731.0,0xbd7bde5397ad8db6e2647448e46de520825d1875e172921dc42c2118509a0737,0x0000db4113e8c485be5e2e4a6d5cae045f260000,53.28846191303152
1735946927.0,0xe789b0d7723404234094a243d5aa3242e6f229913aaed3defad0a142d4f2f63c,0x0000db4113e8c485be5e2e4a6d5cae045f260000,46.42625361132577
1735946927.0,0xe789b0d7723404234094a243d5aa3242e6f229913aaed3defad0a142d4f2f63c,0x0000db4113e8c485be5e2e4a6d5cae045f260000,46.42625361132577
1735946987.0,0xec66d9ac5e923aaf6b0e49d66cc384d3e52031c7024ba3740c4f404aa7dafdb9,0x0000db4113e8c485be5e2e4a6d5cae045f260000,46.23654908171726
